scene,timestamp,inst_token,ann_token,distance,throttle,ego_speed,brake,future_throttle,future_brake
scene-0004,1531883990899924,a326c569f4a84999a361a7f1a61af12d,c74b40ff2eac432ab8ebd2d60123b9a7,15.936,190,24.59,0,184,0
scene-0004,1531883990899924,a65e08fbee8d4b16aa2d32d59a1538e6,4b550eff43c3490884f381d710e333a5,26.987,190,24.59,0,184,0
scene-0004,1531883991399243,a65e08fbee8d4b16aa2d32d59a1538e6,862d5a3449c3454fbdb4a83b5c7160ea,25.638,184,25.5,0,182,0
scene-0004,1531883991399243,ae03d500f9f5482f9fdaf390c796e501,2758a83d893e4a9ba5ad7436e9d93263,28.028,190,23.55,0,190,0
scene-0004,1531883991399243,c5e055572b08482b8632fb2b64c55c54,3eb791c88f8446ac9935a3576301c651,37.233,102,15.65,0,177,0
scene-0004,1531883991399243,a326c569f4a84999a361a7f1a61af12d,a25643058ff8486e9efc1093ffda1ccd,14.855,184,25.5,0,182,0
scene-0004,1531883991948870,a326c569f4a84999a361a7f1a61af12d,258e5c1b209b4c4b8a0c36977585b3d4,13.411,182,26.18,0,182,0
scene-0004,1531883991948870,c5e055572b08482b8632fb2b64c55c54,5d1a889699c0483e80a61de08c4878c9,33.375,177,16.32,0,151,0
scene-0004,1531883992448757,c5e055572b08482b8632fb2b64c55c54,d3c6c8686e9d420c82f8d8af5e807d99,29.712,151,17.55,0,193,0
scene-0004,1531883992448757,a326c569f4a84999a361a7f1a61af12d,508ae6317e194bc8826eabfc99098466,12.332,182,26.96,0,117,0
scene-0004,1531883992949188,c5e055572b08482b8632fb2b64c55c54,78c432fbadc94e50ae1c8e0c2fed66f6,25.978,193,18.57,0,197,0
scene-0004,1531883993449644,c5e055572b08482b8632fb2b64c55c54,7e0b2782f9e84ce9904b6ab6cbb34db7,22.112,197,19.64,0,197,0
scene-0004,1531883993949500,c5e055572b08482b8632fb2b64c55c54,8fcb810829294281b9a1263af86114eb,18.245,197,20.68,0,197,0
scene-0004,1531883993949500,6feab41a49d74fff99cf0b2f64cdb267,33e38c8f15814380926fb1f0df39a271,35.369,102,15.65,0,177,0
scene-0004,1531883994449369,c5e055572b08482b8632fb2b64c55c54,d154839937864d8f904f03d5109e4e40,14.431,197,21.76,0,197,0
scene-0004,1531883994449369,6feab41a49d74fff99cf0b2f64cdb267,42b4e50a688b4351894983de80bf9f13,29.455,177,16.32,0,151,0
scene-0004,1531883994949236,c5e055572b08482b8632fb2b64c55c54,10ce89a2741648e198021ca854646d50,10.74,197,22.79,0,190,0
scene-0004,1531883994949236,6feab41a49d74fff99cf0b2f64cdb267,f8aaa3f2d46143a5a7b56c1b3d92cf8a,23.779,151,17.55,0,193,0
scene-0004,1531883995449161,6feab41a49d74fff99cf0b2f64cdb267,bd32d8d07050451697c3d756b9a6ec34,18.017,193,18.57,0,197,0
scene-0004,1531883995948997,6feab41a49d74fff99cf0b2f64cdb267,c51aeacccff1487596cb9b6e1c9522a4,12.717,197,19.64,0,197,0
scene-0004,1531883996448871,6feab41a49d74fff99cf0b2f64cdb267,cd69ef1e3fc74cdf9845e1445c847bc7,7.835,197,20.68,0,197,0
scene-0004,1531883997398295,ab9a2a49acb940389c9a95fc9149b703,3e4a07753b48480c920e7e44afe59c2d,33.835,102,15.65,0,177,0
scene-0004,1531883997898176,ab9a2a49acb940389c9a95fc9149b703,7175f9662ef54c2aa02b7fbefa83be30,29.817,177,16.32,0,151,0
scene-0004,1531884004898648,39be5b5d8c1741619ac91c65d89ab990,0a0438e9adca4f8992141e5360e8688e,25.891,102,15.65,0,102,0
scene-0005,1531884104147859,c967bb082dd945bfa993ce4ae9100804,2f3ae0328711424e9d8435109f50e993,25.539,0,24.25,0,0,0
scene-0005,1531884104147859,124dd882d41f48e3b7a6341641d632f7,1170f19bcc674f28b91d69b4142d2e6f,35.716,0,24.25,0,0,0
scene-0005,1531884104147859,a6018e09bedb45c49d7499f73d2caccf,0dbe76dc2c9445f9b5a84c9007a277ab,63.503,0,24.25,0,0,0
scene-0005,1531884104147859,4ca1be07174c483ea2555577b9af65eb,28ef73f395ce49699b77324a3c8c1c37,10.436,0,24.25,0,0,0
scene-0005,1531884104147859,dd82202136e9440b99b3567a92a5f29f,fdf39414ee35421ea3fc8f5320e31825,67.291,0,24.25,0,0,0
scene-0005,1531884104698605,a6018e09bedb45c49d7499f73d2caccf,8ae743c4ddf34d00bee09c363881aa5e,57.155,0,23.84,0,0,0
scene-0005,1531884104698605,dd82202136e9440b99b3567a92a5f29f,75cd685d8ddd4173971b9ffe8cd201a1,63.553,0,23.84,0,0,0
scene-0005,1531884104698605,4ca1be07174c483ea2555577b9af65eb,abf2ef5bf9af45d583b9f9c8624f71ed,10.778,0,23.84,0,0,0
scene-0005,1531884104698605,c967bb082dd945bfa993ce4ae9100804,b4a8136989ab4bbda8aa43fdad5aef5d,21.829,0,23.84,0,0,0
scene-0005,1531884104698605,124dd882d41f48e3b7a6341641d632f7,7cea8de40efc4636ae0f116268d7da98,31.978,0,23.84,0,0,0
scene-0005,1531884105148716,4ca1be07174c483ea2555577b9af65eb,d0400e188a8342a497cb972688b7c156,11.845,0,23.16,0,0,0
scene-0005,1531884105148716,c967bb082dd945bfa993ce4ae9100804,26ea82656a6e46c69762a8599784bd3c,18.866,0,23.16,0,0,0
scene-0005,1531884105148716,a6018e09bedb45c49d7499f73d2caccf,f83cf88d5e504b32807847f8dab19420,51.535,0,23.16,0,0,0
scene-0005,1531884105148716,124dd882d41f48e3b7a6341641d632f7,496fd520579943408ba9258bc56cc3d5,29.179,0,23.16,0,0,0
scene-0005,1531884105148716,dd82202136e9440b99b3567a92a5f29f,d504a1ff5a6f4fcb8611698401aded94,60.528,0,23.16,0,0,0
scene-0005,1531884105648615,124dd882d41f48e3b7a6341641d632f7,daca284601304337834f403819da92db,25.971,0,22.26,0,0,0
scene-0005,1531884105648615,4ca1be07174c483ea2555577b9af65eb,9e6f9c0f8e00433599173ba7be3c05f2,12.777,0,22.26,0,0,0
scene-0005,1531884105648615,c967bb082dd945bfa993ce4ae9100804,a0e30fa02fd34b28b39b42002d92e715,15.764,0,22.26,0,0,0
scene-0005,1531884105648615,a6018e09bedb45c49d7499f73d2caccf,d5ba9f052e604e498bfbe04a3588a474,45.728,0,22.26,0,0,0
scene-0005,1531884105648615,dd82202136e9440b99b3567a92a5f29f,d9d6404cff6f49c58a82093ff6e675b6,57.306,0,22.26,0,0,0
scene-0005,1531884106148483,124dd882d41f48e3b7a6341641d632f7,f3ac4f94b38046f1814668fcf3d3e4d5,22.845,0,21.29,0,0,0
scene-0005,1531884106148483,c967bb082dd945bfa993ce4ae9100804,a3bb05d46cd2457ba05c1f093abac853,12.889,0,21.29,0,0,0
scene-0005,1531884106148483,dd82202136e9440b99b3567a92a5f29f,83f1a7fae3b74c78929c6fd84d0ce6d7,54.219,0,21.29,0,0,0
scene-0005,1531884106148483,a6018e09bedb45c49d7499f73d2caccf,6734cc3f22e84c29bc27282508002ffd,40.58,0,21.29,0,0,0
scene-0005,1531884106148483,4ca1be07174c483ea2555577b9af65eb,367be0525650454589e550fbdf6b5be1,13.863,0,21.29,0,0,0
scene-0005,1531884106548266,4ca1be07174c483ea2555577b9af65eb,9da155608ce943a9ad4fadffb7dd1984,15.699,0,20.25,0,61,0
scene-0005,1531884106548266,a6018e09bedb45c49d7499f73d2caccf,cca84aa2af784b0e852544899363b5dd,36.202,0,20.25,0,61,0
scene-0005,1531884106548266,dd82202136e9440b99b3567a92a5f29f,b2f221e7b8334893b9e2f9cfcc9b8d6b,51.884,0,20.25,0,61,0
scene-0005,1531884106548266,124dd882d41f48e3b7a6341641d632f7,deb8df3aa21048cf906133f7dd9b74ff,20.489,0,20.25,0,61,0
scene-0005,1531884106548266,c967bb082dd945bfa993ce4ae9100804,e90dac0357644f51a8d9d86917ba7640,10.836,0,20.25,0,61,0
scene-0005,1531884107048136,4ca1be07174c483ea2555577b9af65eb,b4477c949bd94e7598ac66b7a89754a3,17.711,61,19.59,0,61,0
scene-0005,1531884107048136,dd82202136e9440b99b3567a92a5f29f,b0a13e91248048ab9479041635c668eb,49.065,61,19.59,0,61,0
scene-0005,1531884107048136,124dd882d41f48e3b7a6341641d632f7,8f5a06740ab74ab39ea95d546a27ba31,17.779,61,19.59,0,61,0
scene-0005,1531884107048136,a6018e09bedb45c49d7499f73d2caccf,cf6fe7e5bcce4622a4ec8bbff3452470,32.717,61,19.59,0,61,0
scene-0005,1531884107548011,dd82202136e9440b99b3567a92a5f29f,6132843eeaa34091a2f24acbe10a31d4,46.286,61,19.27,0,99,0
scene-0005,1531884107548011,4ca1be07174c483ea2555577b9af65eb,06701ff6dc7d4da08668ceb840066686,19.767,61,19.27,0,99,0
scene-0005,1531884107548011,a6018e09bedb45c49d7499f73d2caccf,c0ac2a5e2de44d6283f90b4143e55c00,29.292,61,19.27,0,99,0
scene-0005,1531884107548011,124dd882d41f48e3b7a6341641d632f7,57d837ffde544c3b978a02fa8d4305c9,15.251,61,19.27,0,99,0
scene-0005,1531884108048453,4ca1be07174c483ea2555577b9af65eb,914015720f4b46fcb94850d8f4e348d6,21.932,99,19.11,0,109,0
scene-0005,1531884108048453,a6018e09bedb45c49d7499f73d2caccf,c63d8e3a6b854f1bba2e2a1bca1f8a3c,25.993,99,19.11,0,109,0
scene-0005,1531884108048453,124dd882d41f48e3b7a6341641d632f7,166e93358f8e43e394ef1fba09300970,12.841,99,19.11,0,109,0
scene-0005,1531884108048453,dd82202136e9440b99b3567a92a5f29f,139988bdeb734629821a86b5c893668f,43.615,99,19.11,0,109,0
scene-0005,1531884108548863,dd82202136e9440b99b3567a92a5f29f,97f96e8f4dc5435ea0540d9deff943d2,40.911,109,19.29,0,159,0
scene-0005,1531884108548863,4ca1be07174c483ea2555577b9af65eb,81b24707d7a54eed99afc908b886a064,24.064,109,19.29,0,159,0
scene-0005,1531884108548863,a6018e09bedb45c49d7499f73d2caccf,f01c82856f6a48fe987eb8ca0e70b766,22.702,109,19.29,0,159,0
scene-0005,1531884108548863,124dd882d41f48e3b7a6341641d632f7,6b3e233ff429445cae97970c2ca0f4b2,10.595,109,19.29,0,159,0
scene-0005,1531884109049314,4ca1be07174c483ea2555577b9af65eb,e6ca18f6476844789e6fb5f9f3449bbd,26.094,159,19.65,0,182,0
scene-0005,1531884109049314,dd82202136e9440b99b3567a92a5f29f,1f5037d2805141fba03453ed65cd57f3,38.216,159,19.65,0,182,0
scene-0005,1531884109049314,a6018e09bedb45c49d7499f73d2caccf,033920ebcfaf42b9bf42cf4d885f47ef,19.475,159,19.65,0,182,0
scene-0005,1531884109549207,a6018e09bedb45c49d7499f73d2caccf,c0dd2e8843f8436890a1945e8a539ba4,16.24,182,20.43,0,175,0
scene-0005,1531884109549207,4ca1be07174c483ea2555577b9af65eb,c076706bd6884d92a381e6a2bfa3a6f0,28.008,182,20.43,0,175,0
scene-0005,1531884109549207,dd82202136e9440b99b3567a92a5f29f,e1987aca2aa44b239b85c882a630582e,35.408,182,20.43,0,175,0
scene-0005,1531884110048523,dd82202136e9440b99b3567a92a5f29f,80db42574b82414cb019eb5e25c65853,32.531,175,21.32,0,156,0
scene-0005,1531884110048523,a6018e09bedb45c49d7499f73d2caccf,4a191574f1634d77ad27996d1f648361,13.605,175,21.32,0,156,0
scene-0005,1531884110048523,4ca1be07174c483ea2555577b9af65eb,8a45c3bbd46d4668b5d6cd7b54b914c6,29.281,175,21.32,0,156,0
scene-0005,1531884110548942,4ca1be07174c483ea2555577b9af65eb,9fa6f1f08bed4395996ec4d133b90482,30.455,156,22.29,0,71,0
scene-0005,1531884110548942,dd82202136e9440b99b3567a92a5f29f,9f94c92dadfb47179dea75b803849ce1,29.575,156,22.29,0,71,0
scene-0005,1531884111048805,dd82202136e9440b99b3567a92a5f29f,d8b94dbbd31c44b4b9d744371adaed0d,26.489,71,23.07,0,84,0
scene-0005,1531884111048805,4ca1be07174c483ea2555577b9af65eb,96ef68687df944b694dfeb8ffbb32f42,31.474,71,23.07,0,84,0
scene-0005,1531884111449198,0a3a413a3c1843daa98a9c1867453b7c,3c6185dcf5b54d14bf7725ac148680dd,38.745,0,23.84,0,0,0
scene-0005,1531884111449198,4ca1be07174c483ea2555577b9af65eb,033de89a7b4541f3a0da81d715ed9191,31.876,84,23.27,0,0,0
scene-0005,1531884111449198,dd82202136e9440b99b3567a92a5f29f,b782f10334b748f4a1e136104642fa1c,23.958,84,23.27,0,0,0
scene-0005,1531884111948472,4ca1be07174c483ea2555577b9af65eb,fac546e75f2842b9afcf1985a47e0d63,31.575,0,23.1,0,0,0
scene-0005,1531884111948472,0a3a413a3c1843daa98a9c1867453b7c,16798224e95c49ba9a0c89b9d449fd6e,35.523,0,23.16,0,0,0
scene-0005,1531884111948472,dd82202136e9440b99b3567a92a5f29f,e64693c383324d3095d745d7107d3393,20.762,0,23.1,0,0,0
scene-0005,1531884112448356,0a3a413a3c1843daa98a9c1867453b7c,be3f1f5ebbbf4367a4e71a8caedfebdd,32.288,0,22.26,0,0,0
scene-0005,1531884112448356,dd82202136e9440b99b3567a92a5f29f,8da2153a44f74b38a90240c78e17833d,17.573,0,22.55,0,0,0
scene-0005,1531884112448356,4ca1be07174c483ea2555577b9af65eb,e111c489fddc400b96dd0a8fe08a0a65,31.246,0,22.55,0,0,0
scene-0005,1531884112948227,0a3a413a3c1843daa98a9c1867453b7c,23462a231b324ef4b2eb6faf69b2c96f,29.14,0,21.29,0,0,0
scene-0005,1531884112948227,4ca1be07174c483ea2555577b9af65eb,b153ff882e084e81bd2a88b71d02aaff,30.38,0,21.51,0,0,0
scene-0005,1531884112948227,dd82202136e9440b99b3567a92a5f29f,c81a81c3251043a1bb37d726731772a7,14.506,0,21.51,0,0,0
scene-0005,1531884113448112,0a3a413a3c1843daa98a9c1867453b7c,884fab15d3684e18a66ca0ea77d31653,26.181,0,20.25,0,61,0
scene-0005,1531884113448112,4ca1be07174c483ea2555577b9af65eb,5c898c6a5b1f463c9350a57e4337924f,29.69,0,20.73,0,0,0
scene-0005,1531884113448112,dd82202136e9440b99b3567a92a5f29f,1288f283e9084eb3864ed44042855f98,11.689,0,20.73,0,0,0
scene-0005,1531884113948521,0a3a413a3c1843daa98a9c1867453b7c,b197029e759747d5a9a39ae79e1b423d,23.337,61,19.59,0,61,0
scene-0005,1531884113948521,4ca1be07174c483ea2555577b9af65eb,2b5d2783e6d348aba4cb0550e1e4d5a3,29.108,0,19.73,0,0,0
scene-0005,1531884113948521,dd82202136e9440b99b3567a92a5f29f,93f221a1dd414d8a939cef4fbd43a91e,9.115,0,19.73,0,0,0
scene-0005,1531884114447864,0a3a413a3c1843daa98a9c1867453b7c,dee4441713dd40bb8a7f515f451abd41,20.683,61,19.27,0,99,0
scene-0005,1531884114447864,4ca1be07174c483ea2555577b9af65eb,84d9b1431c2049f1910128f8db995ed9,28.058,0,18.58,0,0,0
scene-0005,1531884114948288,0a3a413a3c1843daa98a9c1867453b7c,62727f23c78b40568f1a7abe0f20b846,18.199,99,19.11,0,109,0
scene-0005,1531884114948288,4ca1be07174c483ea2555577b9af65eb,5c5228f20b634191836a91953aca7bc0,27.131,0,17.32,0,0,0
scene-0005,1531884115448190,9bb3dacf2eea4600bfc843eebbd7f265,3ccb0d84836d40a5b1d7e523bd4d1b05,51.478,0,23.84,0,0,0
scene-0005,1531884115448190,0a3a413a3c1843daa98a9c1867453b7c,9712bdcde73a45a084a0f7c80e0d9b74,15.902,109,19.29,0,159,0
scene-0005,1531884115448190,4ca1be07174c483ea2555577b9af65eb,9069664bee1e47e3be97f912413fbfba,26.329,0,16.18,0,0,0
scene-0005,1531884115898278,9bb3dacf2eea4600bfc843eebbd7f265,19acf148c1bc44aa80c967a93e581494,49.922,0,23.16,0,0,0
scene-0005,1531884115898278,0a3a413a3c1843daa98a9c1867453b7c,dbeb77f05f4041bebeb7781b5b1310f7,14.138,159,19.65,0,182,0
scene-0005,1531884115898278,4ca1be07174c483ea2555577b9af65eb,adb912e4be3940f6a2ac8c0f9a9a820d,25.244,0,14.91,0,0,0
scene-0005,1531884116448463,0a3a413a3c1843daa98a9c1867453b7c,67fbe936af534989a448ce47bfe6e5ab,12.136,182,20.43,0,175,0
scene-0005,1531884116448463,4ca1be07174c483ea2555577b9af65eb,efc85c391a794f6198ff500c11102d8d,23.867,0,13.76,0,0,0
scene-0005,1531884116448463,9bb3dacf2eea4600bfc843eebbd7f265,2365f9a5bcd744408202c0f292aa2880,48.745,0,22.26,0,0,0
scene-0005,1531884116948921,0a3a413a3c1843daa98a9c1867453b7c,81e1a502e5a9460494f20df597e4a61c,10.69,175,21.32,0,156,0
scene-0005,1531884116948921,9bb3dacf2eea4600bfc843eebbd7f265,1b28b07f6e5e46c88f5f00bec99db6ca,48.702,0,21.29,0,0,0
scene-0005,1531884116948921,4ca1be07174c483ea2555577b9af65eb,23f36c4b55c34fcc808d9cfa438d0611,22.919,0,12.48,0,0,0
scene-0005,1531884117449330,4ca1be07174c483ea2555577b9af65eb,e2fa1eb6861141b89593823e6591399d,21.626,0,11.36,0,0,0
scene-0005,1531884117449330,9bb3dacf2eea4600bfc843eebbd7f265,fd56602839d44ae8bca95671de3a1112,49.078,0,20.25,0,61,0
scene-0005,1531884117949201,4ca1be07174c483ea2555577b9af65eb,89379aa865fc4328870946049cb1818b,20.54,0,10.21,0,0,0
scene-0005,1531884117949201,9bb3dacf2eea4600bfc843eebbd7f265,c328c3e2e460470cb4c91c4637534cc2,50.43,61,19.59,0,61,0
scene-0005,1531884118449094,4ca1be07174c483ea2555577b9af65eb,b0e73369e9f34082a740bf32f858e523,19.636,0,9.33,0,0,0
scene-0005,1531884118449094,9bb3dacf2eea4600bfc843eebbd7f265,9fccb8e30b5940588ba27059f6817423,52.652,61,19.27,0,99,0
scene-0005,1531884118949516,9bb3dacf2eea4600bfc843eebbd7f265,03c8cbb9265a4df9b7c7cee8a5c129ba,55.803,99,19.11,0,109,0
scene-0005,1531884118949516,4ca1be07174c483ea2555577b9af65eb,423d3d6ed3f249398ccd31dac6e191b2,18.417,0,8.44,0,0,0
scene-0005,1531884119449929,4ca1be07174c483ea2555577b9af65eb,0bedb8c361e44c0b9bde7738a2e8ca2c,17.346,0,7.89,0,0,0
scene-0005,1531884119449929,9bb3dacf2eea4600bfc843eebbd7f265,c8bc4262102847a589d3ea2ca7138d0d,59.493,109,19.29,0,159,0
scene-0005,1531884119898930,4ca1be07174c483ea2555577b9af65eb,cffda0d710b745c2951d021c4a45758b,16.475,0,7.29,0,0,0
scene-0005,1531884119898930,9bb3dacf2eea4600bfc843eebbd7f265,8d77cfb33353495da0cca9dea3a69b67,63.004,159,19.65,0,182,0
scene-0005,1531884120398809,4ca1be07174c483ea2555577b9af65eb,63920cbb16674efc93a56eabfff375c3,15.602,0,6.93,0,0,0
scene-0005,1531884120898694,4ca1be07174c483ea2555577b9af65eb,e94833d493f844feb836485e6aee319d,14.626,0,6.45,0,0,0
scene-0005,1531884121898984,2ad00de4bef2437ebf4ca4ac3fa2c6e1,d923d7bc63f644d1a5ab53fb148d9509,81.526,0,23.84,0,0,0
scene-0005,1531884122398894,2ad00de4bef2437ebf4ca4ac3fa2c6e1,cd4ee64ff87743e6a4917a4e4f7b6e5a,77.439,0,23.16,0,0,0
scene-0006,1531884156948944,56a9802dbe824219992d60debdea6646,1da660badfb046a19c47088ac5587d00,21.972,0,34.7,0,0,0
scene-0006,1531884156948944,98300b9c4acb4da9a7aecd0084650265,81a58ca596b84dee9eef8bd4bfa5c4a0,71.563,0,34.7,0,0,0
scene-0006,1531884156948944,23e14d768eab400099c816a3ac0ff041,f2e8009aebbc4b57b7392ed22b253c62,50.655,0,34.7,0,0,0
scene-0006,1531884156948944,37efe5932d7f4084ac8ed3bbb5ed6220,cf16c1629e1a4567b12299ff690b4fa0,7.531,0,34.7,0,0,0
scene-0006,1531884157448804,98300b9c4acb4da9a7aecd0084650265,84b699dbf42a42198dd31b5560736bc1,66.431,0,33.16,0,0,0
scene-0006,1531884157448804,23e14d768eab400099c816a3ac0ff041,b98f6039d6ac43fba9266d232dc38e2b,45.529,0,33.16,0,0,0
scene-0006,1531884157949256,98300b9c4acb4da9a7aecd0084650265,c52ee932c6734518a7332fd16c56cc7a,61.51,0,31.7,0,0,0
scene-0006,1531884157949256,23e14d768eab400099c816a3ac0ff041,783a837510f642d299f2ed0edb0899e9,41.028,0,31.7,0,0,0
scene-0006,1531884158448576,98300b9c4acb4da9a7aecd0084650265,87cf97888fb24f5881bd7dfacb245470,56.787,0,30.36,0,0,0
scene-0006,1531884158448576,23e14d768eab400099c816a3ac0ff041,e232867e69f44a7bbe90dc64f055336b,36.793,0,30.36,0,0,0
scene-0006,1531884158948988,23e14d768eab400099c816a3ac0ff041,cd936fb358fb42ad8d2db152174ded9e,32.919,0,28.96,0,0,0
scene-0006,1531884158948988,98300b9c4acb4da9a7aecd0084650265,4c23c1e23cb0406f94b5e045458407f2,52.401,0,28.96,0,0,0
scene-0006,1531884159448859,98300b9c4acb4da9a7aecd0084650265,5a2cfdf2d6ea4e8489fbb7ed07122abb,48.133,0,27.53,0,0,0
scene-0006,1531884159448859,877135629cc7439fa843f8b8e23ee0de,530d9741fa734a20a182aa0f1583a113,75.18,0,33.16,0,0,0
scene-0006,1531884159448859,23e14d768eab400099c816a3ac0ff041,5380c9c0b56e45d18060429872f7ebe1,29.275,0,27.53,0,0,0
scene-0006,1531884159949288,98300b9c4acb4da9a7aecd0084650265,ea505e400ead4c9db16e6c8913b5b925,44.083,0,26.24,0,0,0
scene-0006,1531884159949288,877135629cc7439fa843f8b8e23ee0de,42942c10df5448b9b5c42ed3e10edb31,71.44,0,31.7,0,0,0
scene-0006,1531884159949288,23e14d768eab400099c816a3ac0ff041,d49e5facad7e450a881ba2b2eaf80bce,25.988,0,26.24,0,0,0
scene-0006,1531884160399393,877135629cc7439fa843f8b8e23ee0de,5bcf20c854c749daaea7b332f5d58390,68.378,0,30.36,0,0,0
scene-0006,1531884160399393,98300b9c4acb4da9a7aecd0084650265,ad64464112f84d64b40d677078ef56e0,40.643,0,25.2,0,0,0
scene-0006,1531884160399393,23e14d768eab400099c816a3ac0ff041,301777dfa28545af8da8fcf3a00078b3,23.481,0,25.2,0,0,0
scene-0006,1531884160898719,98300b9c4acb4da9a7aecd0084650265,20173aa350034fab9db5727956597bdd,37.017,0,24.28,0,0,0
scene-0006,1531884160898719,877135629cc7439fa843f8b8e23ee0de,664dac06c0664cc6b8f6dd8a71dd0509,65.123,0,28.96,0,0,0
scene-0006,1531884161448367,bfb2e8ae3a174c7caf7c193b93a5a4ee,d318b05b26d54ea5abd350316dc49c13,67.669,0,33.16,0,0,0
scene-0006,1531884161448367,877135629cc7439fa843f8b8e23ee0de,19901938718f44f38e51e47289aad3f5,61.433,0,27.53,0,0,0
scene-0006,1531884161448367,98300b9c4acb4da9a7aecd0084650265,b5a9b46402d6435592ea069f566a7f1a,33.185,0,23.32,0,0,1
scene-0006,1531884161949379,838b5ef900a140aa9b2ac9c256cc2f2e,0903f9aec0ed4c33a609f39481f9bc28,56.368,0,33.16,0,0,0
scene-0006,1531884161949379,bfb2e8ae3a174c7caf7c193b93a5a4ee,307ecb43b0c84e04944edaee592a3bab,66.686,0,31.7,0,0,0
scene-0006,1531884161949379,877135629cc7439fa843f8b8e23ee0de,cad76736dbd74453a1e5452797198c07,58.656,0,26.24,0,0,0
scene-0006,1531884161949379,98300b9c4acb4da9a7aecd0084650265,94312d2a20a34d028e8150e671dff6bf,29.803,0,21.99,1,0,0
scene-0006,1531884162449224,877135629cc7439fa843f8b8e23ee0de,0fbb57d2899f4c50ae0dd44672c4a4c7,55.896,0,25.2,0,0,0
scene-0006,1531884162449224,98300b9c4acb4da9a7aecd0084650265,f3a22178024d4eddb1312565fd9eef0c,26.585,0,20.24,0,0,0
scene-0006,1531884162449224,838b5ef900a140aa9b2ac9c256cc2f2e,b860b0be59194f35bee607b2ceddd6d7,53.664,0,31.7,0,0,0
scene-0006,1531884162949103,98300b9c4acb4da9a7aecd0084650265,2e8189fbf74f4f929154dd3bbc2570f0,23.818,0,18.38,0,0,0
scene-0006,1531884162949103,877135629cc7439fa843f8b8e23ee0de,896a7817a4d1445bb9c325a8a59316e7,53.556,0,24.28,0,0,0
scene-0006,1531884163449540,98300b9c4acb4da9a7aecd0084650265,dff03e859de44dd7ae4d6f428f025f26,21.283,0,16.45,0,0,0
scene-0006,1531884163449540,877135629cc7439fa843f8b8e23ee0de,c294e22d76bc49c5916a57251f91e2fc,51.782,0,23.32,0,0,1
scene-0006,1531884163948867,877135629cc7439fa843f8b8e23ee0de,5ae0b163c6074ac8abbdf368db7ccb7c,50.613,0,21.99,1,0,0
scene-0006,1531884163948867,98300b9c4acb4da9a7aecd0084650265,d3cf8935bae748bcb3280cd14a6b9967,18.805,0,14.5,0,0,0
scene-0006,1531884164448725,877135629cc7439fa843f8b8e23ee0de,6930ffd9677646bfbb998b0b98da7e58,49.974,0,20.24,0,0,0
scene-0006,1531884164448725,98300b9c4acb4da9a7aecd0084650265,05261af5e93e4b489c62c2adcdfc8a86,16.633,0,13.41,0,0,0
scene-0006,1531884164948608,877135629cc7439fa843f8b8e23ee0de,3a0a0071d81f437f93db0404b7d0bdae,50.497,0,18.38,0,0,0
scene-0006,1531884164948608,98300b9c4acb4da9a7aecd0084650265,f99039e819d8417a8e7642500411c23b,14.801,0,13.2,0,11,0
scene-0006,1531884165448501,877135629cc7439fa843f8b8e23ee0de,f1c9cfded15a438fa140709c8481670d,51.439,0,16.45,0,0,0
scene-0006,1531884165448501,98300b9c4acb4da9a7aecd0084650265,42ef65ddde934ca59b47c8185ddf2cc7,13.02,11,13.06,0,50,0
scene-0006,1531884165948370,877135629cc7439fa843f8b8e23ee0de,fe108dda34174dc782c8e82205b0fa95,52.858,0,14.5,0,0,0
scene-0006,1531884165948370,98300b9c4acb4da9a7aecd0084650265,a84f17908dda4ffbb009e0d37503f6b2,11.284,50,13.23,0,53,0
scene-0006,1531884166448257,877135629cc7439fa843f8b8e23ee0de,adf5b7002b8e46f096d7fb8a67b90fb4,54.656,0,13.41,0,0,0
scene-0006,1531884166448257,98300b9c4acb4da9a7aecd0084650265,a22cfd30260b4ff285375db7a5cfe661,9.641,53,13.81,0,47,0
scene-0006,1531884166448257,f96f66680c9f459b81744b4acd98155f,aa2a43e103f54b0db3abf99760467346,50.883,0,33.16,0,0,0
scene-0006,1531884166948105,98300b9c4acb4da9a7aecd0084650265,5537b0310eac4b46a3984cf0cf382767,8.015,47,14.49,0,0,0
scene-0006,1531884166948105,877135629cc7439fa843f8b8e23ee0de,c99bc774ad2642fdbedf1c8a09b1cdf0,56.694,0,13.2,0,11,0
scene-0006,1531884166948105,f96f66680c9f459b81744b4acd98155f,1e008c03d96e4ddbadf9acfbe22059a8,49.234,0,31.7,0,0,0
scene-0006,1531884167447977,98300b9c4acb4da9a7aecd0084650265,46aabeb8b44541b082594c0e1bb8e08f,6.381,0,15.07,0,0,0
scene-0006,1531884167447977,f96f66680c9f459b81744b4acd98155f,2a8141f5997e4f40947eb9851b510296,47.461,0,30.36,0,0,0
scene-0006,1531884167948415,f96f66680c9f459b81744b4acd98155f,313cef5c7c9d49a7bda5f5cfe23c9c78,45.579,0,28.96,0,0,0
scene-0006,1531884168398545,f96f66680c9f459b81744b4acd98155f,6471a59c9b2340e0ae4c2fb5c651d220,43.746,0,27.53,0,0,0
scene-0006,1531884168948169,f96f66680c9f459b81744b4acd98155f,afe12cae55d54e05bf09da18fb3dfa38,41.454,0,26.24,0,0,0
scene-0006,1531884169448589,f96f66680c9f459b81744b4acd98155f,7840af8c61174904bea5256c24f53a2a,39.232,0,25.2,0,0,0
